locality_identifier,household_identifier,health_expenditures_base,age_hh,age_sp,educ_hh,educ_sp,hospital_base,health_expenditures_end,hospital_end,eligible,enrolled,treatment,poverty_index,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance
50,9914,25.680443,71,67,0,0,,14.273316,,0,0,0,94.319939,0,0,3,0,1,6,68.28208140877815
50,9915,25.683741,64,50,0,3,,18.491684,,0,0,0,87.132919,0,0,3,0,1,5,68.28208140877815
50,9918,19.476122,35,28,9,9,,29.046249,,0,0,0,75.425041,0,0,5,0,0,3,68.28208140877815
50,9920,22.84515,57,57,0,0,,20.872633,,0,0,0,76.584236,0,0,4,0,1,2,68.28208140877815
50,9921,9.8991642,37,37,6,3,0,0,0,1,1,1,42.503864,0,0,8,1,0,0,68.28208140877815
50,9922,25.774204,66,60,2,3,,14.099012,,0,0,0,83.925812,0,0,3,0,0,2,68.28208140877815
50,9923,27.822559,71,61,3,1,,20.039602,,0,0,0,81.530136,0,0,2,0,1,0,68.28208140877815
50,9925,29.159187,59,41,2,2,,27.640757,,0,0,0,71.445129,0,0,3,0,1,5,68.28208140877815
50,9926,27.642649,66,41,0,2,1,38.118938,0,1,1,1,55.486862,1,0,2,0,1,0,68.28208140877815
50,10776,11.036839,56,45,1,3,0,0,0,1,1,1,51.545593,0,1,7,1,1,0,122.5159576672013
50,10779,16.440729,60,50,3,0,0,12.903399,0,1,1,1,51.120556,0,1,5,1,1,6,122.5159576672013
50,10780,10.787599,32,29,9,1,1,12.460896,0,1,1,1,39.721794,0,1,6,1,1,0,122.5159576672013
50,10781,8.0185223,68,41,0,2,0,3.0860131,0,1,1,1,44.899536,0,1,10,1,1,6,122.5159576672013
50,10785,10.532703,29,29,6,6,0,1.0524428,0,1,1,1,38.562595,0,1,6,1,1,0,122.5159576672013
50,10787,6.8036647,51,49,3,0,0,0,0,1,1,1,47.874805,0,1,9,1,0,2,122.5159576672013
50,10788,15.284061,42,43,2,2,,10.371005,,0,0,0,68.721024,0,1,7,0,0,10,122.5159576672013
50,10790,17.484446,66,52,0,0,0,3.962147,0,1,1,1,51.854713,0,1,4,1,1,5,122.5159576672013
50,10791,13.779004,29,27,9,6,0,3.2727044,0,1,1,1,48.299847,0,0,6,1,0,6,122.5159576672013
50,11060,15.474086,36,39,6,6,0,17.923485,0,1,1,1,43.199383,0,0,6,1,0,8,155.0037002873992
50,11061,10.989974,27,25,6,3,0,3.3108923,0,1,1,1,28.129829,0,0,7,1,1,2,155.0037002873992
50,11062,19.141537,62,58,0,2,0,6.0770226,0,1,1,1,44.43586,0,0,4,1,0,2,155.0037002873992
50,11064,13.2034,61,61,0,0,0,2.9603846,0,1,1,1,45.749615,0,0,7,1,1,2,155.0037002873992
50,11066,21.890938,46,41,0,2,0,0,0,1,1,1,40.340031,1,0,3,1,0,0,155.0037002873992
50,11067,10.72656,35,22,0,4,0,2.144769,0,1,1,1,38.485317,0,0,7,1,0,5,155.0037002873992
50,11073,13.085011,59,42,0,2,0,7.4877119,0,1,1,1,42.993301,0,0,7,1,1,2,155.0037002873992
50,11074,17.835037,23,18,1,6,0,11.946488,0,1,1,1,40.726429,0,0,3,1,0,2,155.0037002873992
50,11078,14.197655,31,25,3,8,0,4.0613098,0,1,1,1,41.267387,0,0,6,1,1,6,155.0037002873992
50,11090,6.3980546,33,29,0,5,0,0,0,1,1,1,31.45286,0,0,9,1,1,0,155.0037002873992
50,11094,18.002544,35,27,0,9,0,.79346579,0,1,1,1,55.486862,0,0,5,0,1,4,155.0037002873992
50,11095,12.477574,30,26,0,6,0,.76905936,0,1,1,1,32.534775,0,0,6,1,0,4,155.0037002873992
50,11097,15.188812,25,22,0,0,0,13.115455,0,1,1,1,43.431221,0,0,4,1,0,1,155.0037002873992
50,11098,19.332621,31,20,6,2,0,10.8635,0,1,1,1,47.681606,0,0,4,0,1,0,155.0037002873992
50,11099,23.165737,61,65,0,0,,20.749216,,0,0,0,58.500774,0,0,3,1,1,7,155.0037002873992
50,11107,13.019564,30,27,2,9,0,7.7814131,0,1,1,1,41.731068,0,0,6,1,0,1,155.0037002873992
50,11108,14.523211,34,31,5,9,0,1.4020007,0,1,1,1,48.995361,0,0,6,1,1,4,155.0037002873992
50,11113,24.259754,71,71,2,1,,16.472136,,0,0,0,65.146835,0,0,4,0,1,5,155.0037002873992
50,11114,20.321077,50,41,0,2,0,9.9987135,1,1,1,1,50.46368,0,0,6,0,1,3,155.0037002873992
50,11115,13.401694,26,24,3,5,0,1.2964346,0,1,1,1,37.017002,0,0,7,0,1,2,155.0037002873992
50,11117,13.17135,53,51,0,0,0,.93057364,0,1,1,1,55.383823,0,0,8,0,1,0,155.0037002873992
50,11119,20.039993,21,20,2,3,0,20.28001,0,1,1,1,43.585781,0,0,2,1,0,3,155.0037002873992
50,11121,15.900397,54,54,3,2,,12.387037,,0,0,0,59.40237,0,0,8,0,1,4,155.0037002873992
50,11122,24.195482,79,72,2,1,,14.582894,,0,0,0,64.064919,0,0,4,0,1,5,155.0037002873992
50,11124,26.487513,57,53,0,1,,33.698055,,0,0,0,59.119011,0,0,2,0,0,1,155.0037002873992
50,11126,25.44656,70,70,6,6,,38.038399,,0,0,0,65.146835,0,0,2,1,1,3,155.0037002873992
50,11130,19.991056,61,55,0,0,1,15.211965,0,1,1,1,50.206081,0,0,5,0,1,2,155.0037002873992
50,14569,13.972954,40,37,2,2,0,45.930225,0,1,1,1,57.650696,0,1,5,1,1,0,35.47325454277181
50,14570,15.219162,26,28,2,3,,14.744234,,0,0,0,61.514683,0,1,4,1,1,0,35.47325454277181
50,14571,14.136146,32,28,10,5,,24.078028,,0,0,0,63.176197,0,1,7,1,1,3,35.47325454277181
50,14575,17.842873,65,57,0,0,,24.526999,,0,0,0,63.987637,0,1,4,1,1,2,35.47325454277181
50,14577,12.955774,33,29,2,6,1,13.85419,0,1,1,1,57.650696,0,1,5,1,1,0,35.47325454277181
50,14579,7.5249505,38,31,2,1,0,13.209218,0,1,1,1,54.250385,0,1,8,1,1,1,35.47325454277181
50,14582,21.344858,73,20,5,4,,53.174503,,0,0,0,62.364761,0,1,2,1,1,1,35.47325454277181
51,6144,22.762753,60,50,3,0,,12.981476,,0,0,0,58.346214,0,1,2,1,1,0,154.7589298055649
51,6145,24.954859,56,41,1,2,,18.291515,,0,0,0,58.655331,1,0,3,1,1,0,154.7589298055649
51,6146,22.084255,54,41,2,2,0,44.852478,0,1,0,0,53.632149,0,0,4,1,0,0,154.7589298055649
51,6148,12.280866,26,26,6,6,0,21.668203,0,1,0,0,52.704792,0,0,6,1,0,0,154.7589298055649
51,6149,14.967528,47,45,0,0,,22.215422,,0,0,0,61.862442,0,1,5,1,1,0,154.7589298055649
51,6150,17.888514,27,21,6,6,,38.494358,,0,0,0,59.350849,0,0,4,1,1,1,154.7589298055649
51,6152,14.175455,36,33,2,3,0,24.755928,0,1,0,0,46.831532,0,0,6,1,1,1,154.7589298055649
51,6153,10.489994,40,29,2,3,0,15.865704,0,1,0,0,43.122101,0,0,9,0,1,0,154.7589298055649
51,6154,23.47658,59,47,2,3,,20.931646,,0,0,0,65.571869,0,0,3,1,1,1,154.7589298055649
51,6156,8.5331335,42,38,1,3,0,14.415616,0,1,0,0,50.193199,0,0,9,1,1,0,154.7589298055649
51,6157,14.302666,40,33,6,2,0,16.05331,0,1,0,0,57.805256,0,0,6,1,1,0,154.7589298055649
51,6158,19.592102,59,50,13,14,,8.6089773,,0,0,0,63.485317,0,0,7,1,1,1,154.7589298055649
51,6159,17.774181,55,54,2,1,0,22.683424,0,1,0,0,54.018547,0,0,5,1,1,0,154.7589298055649
51,6160,15.755977,64,32,3,2,0,10.553577,0,1,0,0,51.313755,0,0,6,1,1,2,154.7589298055649
51,6161,26.686335,78,41,0,2,,27.773554,,0,0,0,58.578053,0,1,1,1,1,0,154.7589298055649
51,6162,10.499478,75,62,0,0,0,20.388287,0,1,0,0,42.812984,0,1,7,1,1,1,154.7589298055649
51,6163,17.858713,50,48,2,0,0,47.074524,0,1,0,0,56.027821,0,0,5,1,1,2,154.7589298055649
51,6164,21.475315,33,29,9,6,,52.072918,,0,0,0,73.673111,0,0,4,0,1,0,154.7589298055649
51,6165,14.152805,38,30,3,2,0,27.771954,0,1,0,0,48.299847,0,0,6,1,1,1,154.7589298055649
52,2094,10.914628,36,41,0,2,0,1.5510161,0,1,1,1,40.77795,1,0,8,1,0,0,105.4602118382967
52,2095,25.658102,65,41,0,2,,36.22097,,0,0,0,65.455948,1,0,2,1,0,0,105.4602118382967
52,2096,14.949283,40,34,3,3,0,13.398881,0,1,1,1,43.817619,0,0,7,0,1,0,105.4602118382967
52,2097,24.191652,43,38,6,6,,24.505291,,0,0,0,63.369396,0,0,3,0,0,0,105.4602118382967
52,2098,15.15716,40,42,2,2,0,10.476478,0,1,1,1,47.769783,0,0,6,1,0,4,105.4602118382967
52,2099,19.274654,33,31,7,7,,25.339149,,0,0,0,66.924263,0,0,5,0,1,0,105.4602118382967
52,2100,20.360594,29,23,6,6,,21.431423,,0,0,0,69.088097,0,0,4,0,1,0,105.4602118382967
52,2101,17.957113,49,41,0,2,0,12.823768,0,1,1,1,54.517696,1,0,5,1,0,0,105.4602118382967
52,2102,17.91082,36,37,0,6,0,5.0593138,0,1,1,1,54.482227,0,0,5,0,1,0,105.4602118382967
52,2103,16.94648,33,36,6,2,,16.199995,,0,0,0,60.587326,0,0,5,1,1,0,105.4602118382967
52,2104,17.33733,47,41,0,1,,29.885605,,0,0,0,61.785164,0,1,5,0,1,1,105.4602118382967
52,2107,13.467329,37,28,4,0,0,5.1436996,0,1,1,1,55.409584,0,0,6,1,0,0,105.4602118382967
52,2108,17.057898,29,26,6,6,0,6.0629549,0,1,1,1,54.404945,0,0,4,1,1,0,105.4602118382967
52,2109,21.37941,33,32,1,6,,17.246828,,0,0,0,65.455948,0,0,4,0,1,0,105.4602118382967
52,2111,9.8222361,38,39,6,1,,14.112163,,0,0,0,62.364761,0,0,10,0,1,0,105.4602118382967
52,2112,8.8894806,34,28,2,2,,10.132347,,0,0,0,61.901081,0,0,10,0,1,0,105.4602118382967
52,2116,27.589994,72,41,4,2,,21.0264,,0,0,0,68.778976,1,0,3,0,1,0,105.4602118382967
52,2117,19.646259,40,37,3,7,,17.120508,,0,0,0,59.737247,0,0,4,1,1,0,105.4602118382967
52,2119,11.45117,27,26,0,1,0,5.5227776,0,1,1,1,35.857807,0,0,6,1,0,0,105.4602118382967
52,2122,18.284203,26,26,4,9,,9.7461691,,0,0,0,64.992271,0,0,5,0,1,0,105.4602118382967
52,2123,17.579678,37,39,0,2,1,15.162633,0,1,1,1,43.199383,0,0,4,1,0,2,105.4602118382967
52,2125,32.260036,60,41,3,2,,66.121216,,0,0,0,64.605873,1,0,1,0,0,6,105.4602118382967
52,2128,22.531343,46,39,14,6,,16.684225,,0,0,0,72.642967,0,0,6,0,1,0,105.4602118382967
52,2129,23.8866,25,21,6,6,,17.152924,,0,0,0,75.888718,0,0,2,0,1,0,105.4602118382967
52,2132,10.202232,37,36,2,0,0,7.2425909,0,1,1,1,52.395672,0,0,8,1,0,2,105.4602118382967
52,2133,18.310926,41,39,9,9,,18.945677,,0,0,0,71.25193,0,0,6,0,0,2,105.4602118382967
52,2134,21.538759,61,57,2,0,,15.795531,,0,0,0,70.710976,0,0,5,0,1,0,105.4602118382967
52,2135,12.682055,59,44,2,0,,8.8849669,,0,0,0,64.580116,0,0,8,1,0,2,105.4602118382967
52,4090,25.539053,70,70,0,0,,32.228317,,0,0,0,60.703247,0,0,3,0,1,6,124.3864908332474
52,4092,24.842045,60,55,0,0,,62.29414,,0,0,0,60.819164,0,0,2,1,1,4,124.3864908332474
52,4093,20.636801,57,49,0,2,,26.917265,,0,0,0,60.123646,0,0,4,1,1,4,124.3864908332474
52,4096,25.666988,73,58,0,9,,59.861488,,0,0,0,63.214836,0,0,3,0,0,6,124.3864908332474
52,4098,22.064859,42,48,0,6,,38.6339,,0,0,0,59.77589,0,0,3,1,1,5,124.3864908332474
52,4099,28.883085,70,41,0,2,,61.407986,,0,0,0,59.505409,1,0,1,1,0,6,124.3864908332474
52,4100,13.165866,34,41,0,2,1,5.0977659,0,1,1,1,38.717155,1,0,7,1,0,2,124.3864908332474
52,4101,15.515566,47,35,2,6,0,10.925399,0,1,1,1,47.604328,0,0,6,1,0,5,124.3864908332474
52,4102,23.052118,42,41,0,2,0,28.127712,0,1,1,1,51.081917,1,0,3,1,1,6,124.3864908332474
52,4997,28.296343,72,41,0,2,0,61.888233,0,1,1,1,41.808346,0,0,1,1,0,3,80.26137754556414
52,4999,26.539782,29,41,4,2,0,7.613759,0,1,1,1,40.880989,0,0,1,1,0,0,80.26137754556414
52,5000,25.920424,23,41,4,2,0,9.0543928,1,1,1,1,39.567234,0,0,1,1,0,0,80.26137754556414
52,5001,21.433437,39,38,0,4,0,7.6491346,0,1,1,1,40.880989,0,0,2,1,0,0,80.26137754556414
52,5002,26.539782,29,41,4,2,0,1.2762902,0,1,1,1,39.953632,0,0,1,1,0,0,80.26137754556414
52,5004,26.239714,26,41,6,2,0,10.786506,0,1,1,1,40.494591,0,0,1,1,0,0,80.26137754556414
52,5005,19.63011,24,18,4,6,0,2.4301932,0,1,1,1,38.562595,0,0,2,1,0,0,80.26137754556414
52,5008,20.542377,26,26,5,3,0,.97979659,0,1,1,1,38.639877,0,0,2,1,0,0,80.26137754556414
52,5010,16.353525,30,34,0,0,0,10.379081,0,1,1,1,30.293663,0,0,4,1,0,0,80.26137754556414
52,5013,18.333996,78,76,0,0,0,7.7775888,0,1,1,1,36.128284,0,1,3,1,0,4,80.26137754556414
52,5015,19.829685,22,19,3,6,0,7.0662699,0,1,1,0,33.075733,0,0,2,1,1,0,80.26137754556414
52,5020,25.153564,25,41,0,2,0,1.3428404,0,1,1,1,38.253479,0,0,1,1,0,0,80.26137754556414
52,5021,23.727741,50,40,2,0,0,8.857873,0,1,1,1,41.808346,0,0,2,1,0,3,80.26137754556414
52,5022,26.341871,27,41,3,2,0,4.7388306,0,1,1,1,39.953632,0,0,1,1,0,0,80.26137754556414
52,5025,17.468666,23,18,5,4,0,6.2222338,0,1,1,1,31.06646,0,0,3,1,0,0,80.26137754556414
52,5026,26.601322,78,41,0,2,0,25.476738,0,1,1,1,34.31221,0,0,2,1,0,5,80.26137754556414
52,5027,25.809723,22,41,6,2,0,9.3650293,0,1,1,0,39.876354,0,0,1,1,0,0,80.26137754556414
52,5028,19.287718,35,45,0,3,0,18.082125,0,1,1,1,33.693974,0,0,3,1,0,0,80.26137754556414
52,5030,25.345562,18,41,5,2,0,8.1266317,0,1,1,0,39.567234,0,0,1,1,0,0,80.26137754556414
52,5031,25.956924,17,41,6,2,0,3.6194432,0,1,1,1,39.876354,0,0,1,1,0,4,80.26137754556414
52,7854,15.300952,26,22,7,4,,17.032835,,0,0,0,69.43586,0,0,5,1,1,0,120.4058643857955
52,7855,13.094151,29,26,6,6,1,15.219052,0,1,1,1,50.850079,0,1,6,0,1,1,120.4058643857955
52,7857,7.6834793,34,30,5,6,0,5.039772,0,1,1,1,41.190109,0,1,8,1,1,4,120.4058643857955
52,7862,21.529699,48,47,6,3,,18.953009,,0,0,0,83.636009,0,0,5,0,1,3,120.4058643857955
53,2244,24.182316,67,66,1,0,,16.787308,,0,0,0,60.819164,0,0,4,0,1,2,143.9319341719651
53,2245,22.259626,34,28,3,5,0,28.358925,0,1,0,0,48.377125,0,0,3,0,1,0,143.9319341719651
53,2246,22.047379,35,32,2,2,,17.096184,,0,0,0,58.578053,0,0,4,0,1,1,143.9319341719651
53,2247,22.11928,32,26,4,6,0,29.041405,0,1,0,0,48.608963,0,0,3,0,1,1,143.9319341719651
53,2248,22.272406,61,41,0,2,,21.158474,,0,0,0,63.137558,1,0,4,1,1,1,143.9319341719651
53,2249,18.733765,38,29,2,2,0,30.947556,0,1,0,0,55.409584,0,0,5,0,1,1,143.9319341719651
53,2250,21.978607,58,54,2,3,,20.492823,,0,0,0,64.374031,0,0,5,0,1,1,143.9319341719651
53,2251,16.898741,40,27,0,6,0,27.778316,0,1,0,0,53.554867,0,0,4,1,0,1,143.9319341719651
53,2252,24.792831,31,21,5,6,,64.317726,,0,0,0,60.587326,0,0,2,0,1,0,143.9319341719651
53,2253,19.502256,73,71,.5,2,0,24.758465,0,1,0,0,55.038639,0,0,5,0,1,1,143.9319341719651
53,2254,23.590651,52,50,1,1,,31.851732,,0,0,0,66.074188,0,0,4,0,1,0,143.9319341719651
53,2255,17.901806,55,41,0,2,0,15.630155,0,1,0,0,47.449768,0,0,7,0,1,0,143.9319341719651
53,2256,26.707022,60,41,0,2,,13.8674,,0,0,0,67.812981,1,0,3,0,1,0,143.9319341719651
53,2257,19.319454,40,37,6,0,0,24.149479,1,1,0,0,55.7187,0,0,5,0,1,1,143.9319341719651
53,2258,18.472673,34,30,3,4,0,46.167187,0,1,0,0,53.709427,0,0,5,0,1,1,143.9319341719651
53,2259,15.937451,47,44,2,2,0,12.032323,0,1,0,0,50.772797,0,0,7,0,1,1,143.9319341719651
53,2260,15.032626,45,43,2,0,,20.086599,,0,0,0,61.591965,0,0,8,0,1,1,143.9319341719651
53,2261,19.225328,41,37,3,2,0,18.322443,0,1,0,0,53.013912,0,0,5,0,1,0,143.9319341719651
53,2262,21.254631,49,46,0,0,0,33.901344,0,1,0,0,48.531685,0,0,4,0,1,1,143.9319341719651
53,2263,25.606384,77,41,0,2,0,43.785973,0,1,0,0,56.401085,1,0,3,0,1,0,143.9319341719651
53,2264,19.534794,35,41,0,2,0,30.600855,0,1,0,0,39.026276,1,0,5,0,0,0,143.9319341719651
53,2265,15.520288,51,51,3,1,,14.810534,,0,0,0,65.919632,0,0,8,0,1,1,143.9319341719651
53,2266,22.648001,31,20,3,1,,24.012348,,0,0,0,61.205563,0,0,3,0,1,0,143.9319341719651
53,2267,25.236984,36,38,7,7,0,29.306065,0,1,0,0,56.027821,0,0,2,0,1,1,143.9319341719651
53,2268,10.056993,46,45,0,0,,15.869071,,0,0,0,59.505409,0,0,10,0,1,1,143.9319341719651
53,2269,21.291985,49,45,2,0,,10.463704,,0,0,0,62.712521,0,0,5,0,1,0,143.9319341719651
53,2271,20.319387,30,36,2,2,0,31.592264,1,1,0,0,54.559505,0,0,4,0,1,0,143.9319341719651
53,2272,17.302973,46,40,1,3,0,13.67929,0,1,0,0,52.829983,0,0,6,0,0,0,143.9319341719651
53,2273,24.962036,29,23,4,4,,31.721731,,0,0,0,65.146835,0,0,2,0,1,1,143.9319341719651
53,2274,18.233721,70,60,1,0,,21.377169,,0,0,0,58.771252,0,0,7,0,1,2,143.9319341719651
53,2275,23.318649,44,41,2,4,,17.045258,,0,0,0,71.638329,0,0,4,0,1,2,143.9319341719651
53,2276,16.495121,58,46,2,1,0,15.084296,0,1,0,0,46.676971,0,0,7,0,1,1,143.9319341719651
53,2277,24.141846,62,56,2,3,,44.752457,,0,0,0,59.582691,0,0,4,0,1,1,143.9319341719651
53,2278,30.643734,55,41,2,2,,21.149776,,0,0,0,67.69706,0,0,2,0,1,1,143.9319341719651
53,2279,19.724592,52,43,2,1,,16.220263,,0,0,0,63.755795,0,0,6,0,1,2,143.9319341719651
53,2280,32.463451,50,41,3,2,,68.584511,,0,0,0,70.788254,0,0,1,0,1,1,143.9319341719651
53,2281,21.758017,53,49,3,3,,15.496927,,0,0,0,63.176197,0,0,5,0,1,1,143.9319341719651
53,5709,8.0829124,38,34,6,7,0,12.713663,1,1,0,0,50.46368,0,0,9,1,1,0,104.2848899629431
53,5710,13.852793,23,22,3,0,0,18.660263,0,1,0,0,41.731068,0,0,5,1,0,1,104.2848899629431
53,5711,24.669308,77,75,0,0,,17.898289,,0,0,0,59.119011,0,0,3,0,1,1,104.2848899629431
53,5712,21.458647,80,71,2,1,0,23.549829,0,1,0,0,53.323029,0,0,3,1,0,0,104.2848899629431
53,5713,22.177174,48,45,6,3,0,21.012939,1,1,0,0,55.100464,0,0,4,0,1,1,104.2848899629431
53,5714,14.393716,46,38,2,6,,16.106848,,0,0,0,59.685474,0,0,7,1,1,1,104.2848899629431
53,5716,17.466379,51,44,2,2,,12.33966,,0,0,0,65.900307,0,0,7,0,1,1,104.2848899629431
53,5717,19.347544,47,46,2,2,,24.271069,,0,0,0,64.87635,0,0,6,0,1,1,104.2848899629431
53,5718,10.242793,53,42,0,2,0,13.606493,0,1,0,0,57.625191,0,0,8,1,0,1,104.2848899629431
53,5719,11.500315,46,37,8,6,0,16.899101,0,1,0,0,57.921173,0,0,9,0,1,1,104.2848899629431
53,5720,11.939392,36,33,3,3,0,13.421927,0,1,0,0,35.471405,0,0,7,1,1,0,104.2848899629431
53,5721,25.414331,60,73,14,0,0,16.708294,1,1,0,0,56.259659,0,0,3,1,1,0,104.2848899629431
53,5722,17.996386,26,21,9,3,0,30.395027,0,1,0,0,50.46368,0,0,3,1,0,0,104.2848899629431
53,5723,20.595917,60,63,0,0,0,27.472954,0,1,0,0,57.727974,0,0,3,1,0,0,104.2848899629431
53,5724,25.002119,59,56,4,0,,67.168198,,0,0,0,68.856262,0,1,2,0,0,0,104.2848899629431
53,5725,12.437314,46,35,3,3,0,11.475571,0,1,0,0,35.548687,0,0,7,1,0,0,104.2848899629431
53,5726,21.547161,53,47,2,2,,18.343063,,0,0,0,66.125961,0,0,5,0,1,0,104.2848899629431
53,5727,12.931457,51,37,6,6,,14.119146,,0,0,0,61.669243,0,0,9,0,1,0,104.2848899629431
53,5728,13.089978,80,41,1,2,0,12.115047,0,1,0,0,57.908039,0,0,10,0,1,0,104.2848899629431
53,5729,20.487335,60,73,0,0,0,27.392965,0,1,0,0,56.105099,0,0,3,1,1,0,104.2848899629431
53,5730,17.728241,56,45,2,2,0,13.945866,0,1,0,0,51.854713,0,0,5,1,1,0,104.2848899629431
53,5731,14.188409,57,45,2,2,0,14.418797,0,1,0,0,56.130604,0,0,7,1,1,1,104.2848899629431
53,5732,14.962567,28,25,6,6,0,15.671679,0,1,0,0,48.531685,0,0,5,1,1,1,104.2848899629431
53,5733,12.900169,39,33,3,2,0,17.96907,0,1,0,0,54.636784,0,0,8,0,1,1,104.2848899629431
53,5734,8.3289032,56,38,3,5,0,17.323229,0,1,0,0,55.306801,0,0,11,0,1,3,104.2848899629431
53,5735,18.190968,40,36,2,5,,11.436143,,0,0,0,59.273571,0,0,5,1,1,2,104.2848899629431
53,5736,20.156824,67,55,0,0,,13.808265,,0,0,0,59.505409,0,0,4,1,0,0,104.2848899629431
53,5737,16.997334,52,45,1,3,,12.345315,,0,0,0,61.978363,0,0,6,1,1,1,104.2848899629431
53,12048,16.387085,66,41,0,2,0,14.905647,0,1,0,0,44.976814,1,1,5,1,1,1,162.1234744133291
53,12050,20.362755,77,75,0,0,0,22.365469,0,1,0,0,50.772797,0,1,2,1,1,2,162.1234744133291
53,12051,6.3231759,41,42,3,0,0,13.744711,0,1,0,0,32.689335,0,1,9,1,1,2,162.1234744133291
53,12052,16.43549,46,48,0,0,0,25.706457,0,1,0,0,47.836166,0,1,4,1,1,4,162.1234744133291
53,12053,19.282574,76,61,0,0,0,15.478759,0,1,0,0,50.30912,0,1,3,1,1,4,162.1234744133291
53,12055,6.9154806,46,45,2,0,0,12.322386,0,1,0,0,51.391037,0,1,9,1,1,3,162.1234744133291
53,12056,19.484671,73,68,2,0,0,13.640242,0,1,0,0,51.854713,0,1,3,1,1,1,162.1234744133291
53,12058,21.246159,60,41,0,2,0,17.335213,0,1,0,0,49.072643,0,1,3,1,1,1,162.1234744133291
53,12059,15.849935,57,47,0,0,,15.725049,,0,0,0,63.176197,0,1,5,1,1,2,162.1234744133291
53,12060,11.727821,37,35,2,2,0,10.614775,1,1,0,0,43.276661,0,1,6,1,1,1,162.1234744133291
53,12061,12.291125,26,25,6,0,0,20.450512,0,1,0,0,55.795982,0,1,5,1,1,2,162.1234744133291
53,12062,12.618337,44,40,6,0,0,15.392112,0,1,0,0,43.431221,0,1,6,1,1,2,162.1234744133291
53,12064,7.4874516,34,34,4,0,0,14.49773,0,1,0,0,40.262753,0,1,8,1,1,2,162.1234744133291
53,12065,14.350006,44,40,6,0,1,16.370602,0,1,0,0,44.744976,0,1,5,1,0,2,162.1234744133291
53,12066,18.118666,56,56,2,0,1,26.98378,0,1,0,0,56.259659,0,1,4,1,1,5,162.1234744133291
53,12068,13.946647,56,40,0,0,0,27.168488,0,1,0,0,52.78207,0,1,5,1,1,0,162.1234744133291
53,12069,14.819715,31,27,6,4,0,12.964155,0,1,0,0,44.2813,0,1,4,1,1,1,162.1234744133291
53,12071,10.659019,36,29,0,0,0,13.825885,0,1,0,0,42.272026,0,1,6,1,1,3,162.1234744133291
53,12073,8.6916056,31,25,6,6,0,22.790604,0,1,0,0,37.24884,0,1,7,1,1,2,162.1234744133291
54,3492,8.6408892,67,41,3,2,,19.23168,,0,0,0,77.801392,0,0,13,0,1,4,114.5440196251351
54,3493,11.691248,55,49,2,1,0,9.9263678,0,1,1,1,52.78207,0,0,8,1,0,2,114.5440196251351
54,3494,12.151977,59,46,3,2,0,15.659289,0,1,1,1,54.449104,0,0,9,0,0,1,114.5440196251351
54,3496,23.050344,50,54,4,3,,25.908813,,0,0,0,70.092735,0,0,4,0,0,1,114.5440196251351
54,3497,21.498976,64,54,4,0,,17.151337,,0,0,0,64.953629,0,0,5,0,0,1,114.5440196251351
54,3498,16.066034,41,39,3,1,,19.320381,,0,0,0,74.207886,0,0,7,0,0,1,114.5440196251351
54,3500,20.309904,43,39,2,6,,26.958858,,0,0,0,80.56414,0,0,5,0,0,1,114.5440196251351
54,3501,22.586206,48,37,3,4,,17.504936,,0,0,0,64.374031,0,0,4,0,0,1,114.5440196251351
54,3504,7.5768805,39,36,4,6,,11.476287,,0,0,0,59.524731,0,0,11,0,0,1,114.5440196251351
54,7421,16.585325,49,48,2,0,0,0,0,1,1,1,45.363216,0,1,4,1,0,0,117.7705256797729
54,7424,19.52459,59,41,0,2,,8.9668407,,0,0,0,64.412674,1,0,5,1,0,1,117.7705256797729
54,7426,17.876091,25,20,6,6,0,.94530314,0,1,1,1,47.913448,0,0,3,1,0,0,117.7705256797729
54,7427,10.071672,70,60,0,0,0,2.4152834,0,1,1,1,49.716385,0,1,7,1,0,0,117.7705256797729
54,7428,14.78257,40,38,3,2,0,6.6352224,0,1,1,1,39.567234,0,0,6,1,1,1,117.7705256797729
54,7430,17.972178,35,41,2,2,0,17.643717,0,1,1,1,44.783615,1,0,5,1,0,0,117.7705256797729
54,7431,18.027466,23,20,6,6,0,8.4031458,0,1,1,1,52.975269,0,0,3,1,0,2,117.7705256797729
54,7432,7.5368066,34,38,9,3,0,0,0,1,1,1,39.335396,0,1,8,1,1,1,117.7705256797729
55,6461,26.052671,37,27,12,6,,13.952293,,0,0,0,60.200928,0,0,4,0,0,4,58.91364069268889
55,6462,16.762009,70,39,0,1,0,13.470529,0,1,0,0,53.825348,0,0,5,1,0,1,58.91364069268889
55,6463,10.518151,30,41,0,2,0,15.068828,0,1,0,0,30.911901,1,0,8,1,0,1,58.91364069268889
55,6464,17.253126,29,24,6,4,0,13.41883,0,1,0,0,49.84544,0,0,5,0,0,1,58.91364069268889
55,6466,17.345655,24,20,6,6,,11.123718,,0,0,0,59.350849,0,0,4,1,0,2,58.91364069268889
55,6467,12.344356,78,48,0,2,,10.688917,,0,0,0,63.833076,0,0,8,1,0,2,58.91364069268889
55,6468,11.618349,54,54,1,1,0,10.859295,0,1,0,0,54.559505,0,0,8,1,0,2,58.91364069268889
55,6469,18.605265,21,19,2,6,,12.501527,,0,0,0,70.401855,0,0,3,1,0,0,58.91364069268889
